pose-00249	"Restore the Great Lakes - Will push for the passage of the Great Lakes Collaboration Implementation Act, which will move us past playing defense against environmental problems and toward a comprehensive restoration of the Great Lakes."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/265/restore-the-great-lakes/	None	obameter	Barack Obama	None	None	Restore the Great Lakes	2010-01-07T13:26:53	None	['None']
pose-00376	"Will reinvigorate antitrust enforcement, which is how we ensure that capitalism works for consumers."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/395/strengthen-antitrust-enforcement/	None	obameter	Barack Obama	None	None	Strengthen antitrust enforcement	2010-01-07T13:26:57	None	['None']
pose-00032	"Obama and Biden will invest $250 million per year to increase the number and size of incubators in disadvantaged communities throughout the country."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/35/create-more-public-private-business-incubators-for/	None	obameter	Barack Obama	None	None	Create more public-private business incubators for poor communities	2010-01-07T13:26:46	None	['Barack_Obama', 'Joe_Biden']
pose-00010	Require publicly traded financial partnerships to pay the corporate income tax.	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/11/require-publicly-traded-financial-partnerships-to-/	None	obameter	Barack Obama	None	None	Require publicly traded financial partnerships to pay the corporate income tax	2010-01-07T13:26:45	None	['None']
pose-01205	"Up to the first 100 days of the new Council should be devoted to framing the long-term issues."	promise kept	https://www.politifact.com/texas/promises/adler-o-meter/promise/1295/devote-first-100-days-long-term-issues-and-learnin/	None	adler-o-meter	Steve Adler	None	None	Devote the first 100 days to long-term issues	2015-01-19T00:02:00	None	['None']
pose-00835	In a Plain Dealer survey, FitzGerald replied yes to the question, "Will you pledge to make public each year an itemized list of the gifts you receive as county executive and the exact value of each gift?"	in the works	https://www.politifact.com/ohio/promises/fitz-o-meter/promise/867/publish-a-list-of-gifts-received/	None	fitz-o-meter	Ed FitzGerald	None	None	Publish a list of gifts received	2011-01-20T13:56:11	None	['None']
pose-01199	"I will also work with other local taxing authorities in the area to demand that all property is assessed fairly and at 100 percent of full market value as prescribed by state law. I will also stand prepared to initiate legal action, if necessary, to ensure this statutory requirement is met in Austin."	promise kept	https://www.politifact.com/texas/promises/adler-o-meter/promise/1289/change-appraisal-process/	None	adler-o-meter	Steve Adler	None	None	Change appraisal process	2015-01-19T00:02:00	None	['Austin,_Texas']
pose-00927	"As Mayor, I will ensure that Metrorail, Metromover and Metrobus continue to provide clean, safe, uninterrupted and cost-effective service to the hundreds of thousands of riders who rely on them every day – for work, for school or to just get around town – by: Conducting a full independent external audit of the department to determine exactly where waste, inefficiencies and duplication exist, and implement reforms and strict standards of accountability."	promise broken	https://www.politifact.com/florida/promises/carlos-o-meter/promise/959/conduct-independent-audit-transit-department/	None	carlos-o-meter	Carlos Gimenez	None	None	Conduct an independent audit of the Transit Department	2011-07-14T16:11:39	None	['None']
pose-00036	Restore the phaseouts of personal exemptions and itemized deductions for those making more than $250,000 (couples) or $200,000 (single), with threshholds indexed for inflation.	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/39/phase-out-exemptions-and-deductions-for-higher-ear/	None	obameter	Barack Obama	None	None	Phase out exemptions and deductions for higher earners	2010-01-07T13:26:46	None	['None']
pose-00342	"Will help communities in the Gulf make necessary school infrastructure investments so all kids from all backgrounds have safe and supportive environments to learn."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/359/rebuild-schools-in-new-orleans/	None	obameter	Barack Obama	None	None	Rebuild schools in New Orleans	2010-01-07T13:26:56	None	['None']
pose-00221	"Will amend executive orders to ensure that communications about regulatory policymaking between persons outside government and all White House staff are disclosed to the public."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/237/make-white-house-communications-public/	None	obameter	Barack Obama	None	None	Make White House communications public	2010-01-07T13:26:52	None	['White_House']
pose-01299	"Allow individuals to fully deduct health insurance premium payments from their tax returns under the current tax system."	stalled	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1391/allow-individuals-deduct-health-care-insurance-pre/	None	trumpometer	Donald Trump	None	None	Allow individuals to deduct health care insurance premiums from taxes	2017-01-17T09:03:00	None	['None']
pose-00445	"A small portion of the receipts generated by auctioning [cap and trade] allowances ($15 billion per year) will be used to support the development of clean energy, invest in energy efficiency improvements, and help develop the next generation of biofuels and clean energy vehicles – measures that will help the economy and help meet the emissions reduction targets. It will also be used to provide new funding to state and federal land and wildlife managers to restore habitat, create wildlife migration corridors, and assist fish and wildlife to adapt to the effects of a warming climate. All remaining receipts will be used for rebates and other transition relief to ensure that families and communities are not adversely impacted by the transition to a new energy, low carbon economy."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/465/use-revenue-from-cap-and-trade-to-support-clean-en/	None	obameter	Barack Obama	None	None	Use revenue from cap and trade to support clean energy and environmental restoration	2010-01-07T13:26:59	None	['None']
pose-01279	Speaking of ISIS, "We're losing a lot of people because of the Internet and we have to do something. We have to go see Bill Gates and a lot of different people that really understand what's happening. We have to talk to them, maybe in certain areas closing that Internet up in some way. Somebody will say, 'oh, freedom of speech, freedom of speech.' These are foolish people… we've got to maybe do something with the Internet because they (ISIS) are recruiting by the thousands, they are leaving our country and then when they come back, we take them back."	stalled	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1370/close-parts-internet-where-isis/	None	trumpometer	Donald Trump	None	None	Close parts of the Internet where ISIS is	2017-01-17T08:52:51	None	['Bill_Gates', 'Internet']
pose-01079	"I will make it a priority to ensure that the millions of dollars in gas royalties currently sitting in escrow are paid out to the landowners who are owed that money."	in the works	https://www.politifact.com/virginia/promises/macker-meter/promise/1162/pay-out-gas-royalties-landowners/	None	macker-meter	Terry McAuliffe	None	None	Pay out gas royalties to landowners	2014-01-17T12:41:46	None	['None']
pose-00624	Will "make Congress do more with less by significantly reducing its budget."	promise kept	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/650/cut-congress-budget/	None	gop-pledge-o-meter	John Boehner	None	None	Cut Congress' budget	2010-12-22T09:57:30	None	['United_States_Congress']
pose-00379	Will improve "predictability and clarity in our patent system" helping to "foster an environment that encourages innovation. Giving the Patent and Trademark Office (PTO) the resources to improve patent quality and opening up the patent process to citizen review will reduce the uncertainty and wasteful litigation that is currently a significant drag on innovation...Will ensure that our patent laws protect legitimate rights while not stifling innovation and collaboration."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/398/reform-the-patent-system/	None	obameter	Barack Obama	None	None	Reform the patent system	2010-01-07T13:26:57	None	['None']
